group,num_ants,alpha,beta,evaporation_rate,q_percentage,iterations,fitness
80x240,80,0.5,3.0,0.7,0.1,100,36998.8014702518
80x240,80,0.5,3.0,0.7,0.1,50,37052.94957056815
80x240,80,0.5,3.0,0.3,0.2,100,36309.76625362973
80x240,80,0.5,3.0,0.3,0.2,50,38065.49114395748
80x240,80,0.5,3.0,0.3,0.1,100,38135.80052707221
80x240,80,0.5,3.0,0.3,0.1,50,36364.109718997264
80x240,80,1.5,1.0,0.7,0.1,50,29449.617119233724
80x240,80,0.5,1.0,0.7,0.2,100,34737.6062189163
80x240,80,0.5,1.0,0.7,0.1,100,32596.34048724692
80x240,80,0.5,1.0,0.7,0.1,50,33985.157184697724
80x240,80,0.5,1.0,0.3,0.2,100,32997.00299148297
80x240,80,0.5,1.0,0.3,0.2,50,34411.35376444033
80x240,80,0.5,1.0,0.3,0.1,100,36061.806679058376
80x240,80,0.5,1.0,0.3,0.1,50,34328.84308577673
80x240,40,1.5,3.0,0.7,0.2,100,32051.653285334272
80x240,40,1.5,3.0,0.7,0.2,50,32253.914127953543
80x240,40,1.5,3.0,0.7,0.1,100,32146.681176968174
80x240,40,1.5,3.0,0.7,0.1,50,32230.147352321397
80x240,40,1.5,3.0,0.3,0.2,100,36031.67984939585
80x240,40,1.5,3.0,0.3,0.2,50,35674.335233586906
80x240,80,0.5,1.0,0.7,0.2,50,33969.717865107465
80x240,80,1.5,1.0,0.7,0.1,100,29862.517626072404
80x240,80,1.5,1.0,0.7,0.2,50,28949.364576586268
80x240,80,1.5,1.0,0.7,0.2,100,29348.18854140943
80x240,160,1.5,1.0,0.3,0.2,50,32426.804263736212
80x240,160,1.5,1.0,0.3,0.1,100,32355.68012953603
80x240,160,1.5,1.0,0.3,0.1,50,34511.98667602858
80x240,160,0.5,3.0,0.7,0.2,100,37055.99769203951
80x240,160,0.5,3.0,0.7,0.2,50,37423.05972614639
80x240,160,0.5,3.0,0.7,0.1,100,36664.38241563346
80x240,160,0.5,3.0,0.7,0.1,50,37695.69637253734
80x240,160,0.5,3.0,0.3,0.2,100,38882.80244630121
80x240,160,0.5,3.0,0.3,0.2,50,37048.94711180048
80x240,160,0.5,3.0,0.3,0.1,100,39084.62374808704
80x240,160,0.5,3.0,0.3,0.1,50,38050.895667250996
80x240,160,0.5,1.0,0.7,0.2,100,33756.933451367644
80x240,160,0.5,1.0,0.7,0.2,50,33512.72212779188
80x240,160,0.5,1.0,0.7,0.1,100,34554.607006883874
80x240,160,0.5,1.0,0.7,0.1,50,32936.99628422128
80x240,160,0.5,1.0,0.3,0.2,100,35392.734972182065
80x240,160,0.5,1.0,0.3,0.2,50,34523.074659760256
80x240,160,0.5,1.0,0.3,0.1,100,36215.978935208754
80x240,160,0.5,1.0,0.3,0.1,50,34212.33618901332
80x240,80,1.5,3.0,0.7,0.2,100,32409.844831091163
80x240,80,1.5,3.0,0.7,0.2,50,32140.05998701588
80x240,80,1.5,3.0,0.7,0.1,100,32298.047793256745
80x240,80,1.5,3.0,0.7,0.1,50,32388.41318257073
80x240,80,1.5,3.0,0.3,0.2,100,35256.304811669645
80x240,80,1.5,3.0,0.3,0.2,50,36630.85625785644
80x240,80,1.5,3.0,0.3,0.1,100,37796.19735224704
80x240,80,1.5,3.0,0.3,0.1,50,37939.67806665175
80x240,40,0.5,1.0,0.3,0.1,100,25919.310450569716
80x240,80,0.5,3.0,0.7,0.2,100,30333.08090399295
80x320,40,0.5,1.0,0.3,0.2,50,46409.44454117392
80x320,160,1.5,3.0,0.7,0.2,100,33087.88462772936
80x320,80,1.5,3.0,0.3,0.1,100,45155.17874464422
80x320,80,1.5,3.0,0.3,0.2,50,42288.61808237524
80x320,80,1.5,3.0,0.3,0.2,100,43435.45209281723
80x320,80,1.5,3.0,0.7,0.1,50,38778.97187615471
80x320,80,1.5,3.0,0.7,0.1,100,38382.24115448936
80x320,80,1.5,3.0,0.7,0.2,50,38829.961313766
80x320,80,1.5,3.0,0.7,0.2,100,38620.839184492186
80x320,160,0.5,1.0,0.3,0.1,50,45064.211178637706
80x320,160,0.5,1.0,0.3,0.1,100,42222.72542646895
80x320,160,0.5,1.0,0.3,0.2,50,42500.182794425506
80x320,160,0.5,1.0,0.3,0.2,100,46763.8979508584
80x320,160,0.5,1.0,0.7,0.1,50,42258.96189935341
80x320,80,1.5,3.0,0.3,0.1,50,44301.289327638224
80x320,160,0.5,1.0,0.7,0.1,100,41880.31050856411
80x320,160,0.5,1.0,0.7,0.2,100,43359.83398712901
80x320,160,0.5,3.0,0.3,0.1,50,46270.44983744572
80x320,160,0.5,3.0,0.3,0.1,100,49307.37693894624
80x320,160,0.5,3.0,0.3,0.2,50,45120.48264495329
80x320,160,0.5,3.0,0.3,0.2,100,45738.49701079006
80x320,160,0.5,3.0,0.7,0.1,50,47895.07637780604
80x320,160,0.5,3.0,0.7,0.1,100,44351.180703646394
80x320,160,0.5,3.0,0.7,0.2,50,48669.666728573255
80x320,160,0.5,3.0,0.7,0.2,100,46876.875685613
80x320,160,1.5,1.0,0.3,0.1,50,41714.55190400901
80x320,160,1.5,1.0,0.3,0.1,100,42193.962903744716
80x320,160,1.5,1.0,0.3,0.2,50,40275.70721433971
80x320,160,0.5,1.0,0.7,0.2,50,41263.18104547156
80x320,160,1.5,1.0,0.3,0.2,100,41392.89731568636
80x320,80,1.5,1.0,0.7,0.2,100,35036.74529868023
80x320,80,1.5,1.0,0.7,0.1,100,35584.19667452757
80x320,40,1.5,3.0,0.3,0.2,100,44897.90021069499
80x320,40,1.5,3.0,0.7,0.1,50,38764.33862873868
80x320,40,1.5,3.0,0.7,0.1,100,38376.83171320412
80x320,40,1.5,3.0,0.7,0.2,50,38243.76086777308
80x320,40,1.5,3.0,0.7,0.2,100,38371.97004868914
80x320,80,0.5,1.0,0.3,0.1,50,42456.09427165852
80x320,80,0.5,1.0,0.3,0.1,100,41812.510368942196
80x320,80,0.5,1.0,0.3,0.2,50,40934.588874489615
80x320,80,0.5,1.0,0.3,0.2,100,42568.32682733659
80x320,80,0.5,1.0,0.7,0.1,50,38336.51828372925
80x320,80,0.5,1.0,0.7,0.1,100,42445.33194567074
80x320,80,0.5,1.0,0.7,0.2,50,40687.22403951065
80x320,80,1.5,1.0,0.7,0.2,50,35938.86413547128
80x320,80,0.5,1.0,0.7,0.2,100,39425.338865480684
80x320,80,0.5,3.0,0.3,0.1,100,45769.51054177504
80x320,80,0.5,3.0,0.3,0.2,50,45778.32286284964
80x320,80,0.5,3.0,0.3,0.2,100,44370.79621573819
80x320,80,0.5,3.0,0.7,0.1,50,45003.17035818677
80x320,80,0.5,3.0,0.7,0.1,100,43683.18356112702
80x320,80,0.5,3.0,0.7,0.2,50,43127.51265620465
80x320,80,0.5,3.0,0.7,0.2,100,44027.61277012573
80x320,80,1.5,1.0,0.3,0.1,50,40380.66734189784
80x320,80,1.5,1.0,0.3,0.1,100,43057.98777579492
80x320,80,1.5,1.0,0.3,0.2,50,40722.50221196589
80x320,80,1.5,1.0,0.3,0.2,100,42798.12036978769
80x320,80,1.5,1.0,0.7,0.1,50,35436.91016980042
80x320,80,0.5,3.0,0.3,0.1,50,47107.36645520944
80x320,40,1.5,3.0,0.3,0.2,50,45341.01262873074
80x320,160,1.5,1.0,0.7,0.1,50,35263.386025195534
80x320,160,1.5,1.0,0.7,0.2,50,35177.91304953373
80x320,40,1.5,1.0,0.7,0.1,100,41031.48242165607
80x320,40,1.5,1.0,0.7,0.2,50,40863.80836933882
80x320,40,1.5,1.0,0.7,0.2,100,39643.43536547691
80x320,40,1.5,3.0,0.3,0.1,50,46715.163353119126
80x320,40,1.5,3.0,0.3,0.1,100,47816.0908473901
80x320,40,1.5,3.0,0.3,0.2,50,45096.34602420961
80x320,40,1.5,3.0,0.3,0.2,100,46016.368015770524
80x320,40,1.5,3.0,0.7,0.1,50,43455.8842638472
80x320,40,1.5,3.0,0.7,0.1,100,43149.44273275236
80x320,40,1.5,3.0,0.7,0.2,50,43134.86056007818
80x320,40,1.5,3.0,0.7,0.2,100,43465.593392861396
80x320,80,0.5,1.0,0.3,0.1,50,45661.77400352036
80x320,40,1.5,1.0,0.7,0.1,50,39850.05826379526
80x320,80,0.5,1.0,0.3,0.1,100,44637.532261330314
80x320,80,0.5,1.0,0.3,0.2,100,46048.358229329875
80x320,80,0.5,1.0,0.7,0.1,50,44906.64123313583
80x320,80,0.5,1.0,0.7,0.1,100,47761.099289615566
80x320,80,0.5,1.0,0.7,0.2,50,45772.749456297424
80x320,80,0.5,1.0,0.7,0.2,100,43732.574058108934
80x320,80,0.5,3.0,0.3,0.1,50,47839.26791827127
80x320,80,0.5,3.0,0.3,0.1,100,48398.40643879583
80x320,80,0.5,3.0,0.3,0.2,50,50722.368724360495
80x320,80,0.5,3.0,0.3,0.2,100,47965.193759997
80x320,80,0.5,3.0,0.7,0.1,50,51058.74040222957
80x320,80,0.5,3.0,0.7,0.1,100,48196.51766168099
80x320,80,0.5,3.0,0.7,0.2,50,47400.179634988985
80x320,80,0.5,1.0,0.3,0.2,50,44010.3718321267
80x320,160,1.5,1.0,0.7,0.1,100,35399.53904490843
80x320,40,1.5,1.0,0.3,0.2,100,43292.585743803014
80x320,40,1.5,1.0,0.3,0.1,100,42452.66008573464
80x320,160,1.5,1.0,0.7,0.2,100,35342.56853559677
80x320,160,1.5,3.0,0.3,0.1,50,45868.91621517379
80x320,160,1.5,3.0,0.3,0.1,100,48626.99498647569
80x320,160,1.5,3.0,0.3,0.2,50,46402.831101336305
80x320,160,1.5,3.0,0.3,0.2,100,46366.03941019482
80x320,160,1.5,3.0,0.7,0.1,50,39045.254919402316
80x320,160,1.5,3.0,0.7,0.1,100,38673.843634783334
80x320,160,1.5,3.0,0.7,0.2,50,38722.50639453476
80x320,160,1.5,3.0,0.7,0.2,100,38491.175173820004
80x320,40,0.5,1.0,0.3,0.1,50,45312.56300229576
80x320,40,0.5,1.0,0.3,0.1,100,45768.49890607979
80x320,40,0.5,1.0,0.3,0.2,50,45727.28904517398
80x320,40,1.5,1.0,0.3,0.2,50,41854.157505390314
80x320,40,0.5,1.0,0.3,0.2,100,47884.18071259386
80x320,40,0.5,1.0,0.7,0.1,100,40840.44204874041
80x320,40,0.5,1.0,0.7,0.2,50,44560.76584148003
80x320,40,0.5,1.0,0.7,0.2,100,47884.53700683621
80x320,40,0.5,3.0,0.3,0.1,50,47494.91335298408
80x320,40,0.5,3.0,0.3,0.1,100,50198.20628671246
80x320,40,0.5,3.0,0.3,0.2,50,50000.5044462937
80x320,40,0.5,3.0,0.3,0.2,100,49103.61136515652
80x320,40,0.5,3.0,0.7,0.1,50,47247.1926782206
80x320,40,0.5,3.0,0.7,0.1,100,50458.72748405175
80x320,40,0.5,3.0,0.7,0.2,50,48984.67447121956
80x320,40,0.5,3.0,0.7,0.2,100,46000.149531455594
80x320,40,1.5,1.0,0.3,0.1,50,44659.86855949021
80x320,40,0.5,1.0,0.7,0.1,50,43612.50617677678
80x320,80,0.5,3.0,0.7,0.2,100,49373.50623811959
80x320,40,1.5,3.0,0.3,0.1,100,44345.67792823654
80x320,40,1.5,1.0,0.7,0.2,100,34696.789230520066
80x320,80,0.5,1.0,0.3,0.1,100,47176.612435868476
80x320,80,0.5,1.0,0.3,0.2,50,44716.079489022915
80x320,80,0.5,1.0,0.3,0.2,100,43269.11611568775
80x320,80,0.5,1.0,0.7,0.1,50,42756.16882310238
80x320,80,0.5,1.0,0.7,0.1,100,42669.597065444206
80x320,80,0.5,1.0,0.7,0.2,50,41451.27263752385
80x320,80,0.5,1.0,0.7,0.2,100,42487.81562914679
80x320,80,0.5,3.0,0.3,0.1,50,47360.47030234031
80x320,80,0.5,3.0,0.3,0.1,100,47395.66124041232
80x320,80,0.5,3.0,0.3,0.2,50,48223.7593106657
80x320,80,0.5,3.0,0.3,0.2,100,47205.233004759575
80x320,80,0.5,3.0,0.7,0.1,50,46351.80353068781
80x320,80,0.5,1.0,0.3,0.1,50,44894.75618226936
80x320,80,0.5,3.0,0.7,0.1,100,46012.11698110192
80x320,80,0.5,3.0,0.7,0.2,100,46746.324725284096
80x320,80,1.5,1.0,0.3,0.1,50,44817.69318771208
80x320,80,1.5,1.0,0.3,0.1,100,44756.71626061778
80x320,80,1.5,1.0,0.3,0.2,50,45952.44875767414
80x320,80,1.5,1.0,0.3,0.2,100,42851.8848636659
80x320,80,1.5,1.0,0.7,0.1,50,41088.63253653213
80x320,80,1.5,1.0,0.7,0.1,100,41442.15700694675
80x320,80,1.5,1.0,0.7,0.2,50,41703.93403173049
80x320,80,1.5,1.0,0.7,0.2,100,42403.61782823882
80x320,80,1.5,3.0,0.3,0.1,50,45962.33242228665
80x320,80,1.5,3.0,0.3,0.1,100,46452.16868599203
80x320,80,1.5,3.0,0.3,0.2,50,45920.527349937474
80x320,80,0.5,3.0,0.7,0.2,50,45210.04098497525
80x320,80,1.5,3.0,0.3,0.2,100,47240.51846862401
80x320,40,1.5,3.0,0.7,0.2,100,44622.437323647464
80x320,40,1.5,3.0,0.7,0.1,100,44007.44236995003
80x320,40,0.5,1.0,0.3,0.2,100,46300.07338220392
80x320,40,0.5,1.0,0.7,0.1,50,41075.145890811385
80x320,40,0.5,1.0,0.7,0.1,100,42753.871659577286
80x320,40,0.5,1.0,0.7,0.2,50,44692.997939050525
80x320,40,0.5,1.0,0.7,0.2,100,42615.32475611894
80x320,40,0.5,3.0,0.3,0.1,50,49144.581470212084
80x320,40,0.5,3.0,0.3,0.1,100,48116.98125718563
80x320,40,0.5,3.0,0.3,0.2,50,47227.94922187754
80x320,40,0.5,3.0,0.3,0.2,100,47185.749392126534
80x320,40,0.5,3.0,0.7,0.1,50,45691.39707302223
80x320,40,0.5,3.0,0.7,0.1,100,46275.843557719156
80x320,40,0.5,3.0,0.7,0.2,50,47432.9871345056
80x320,40,1.5,3.0,0.7,0.2,50,44171.222096575315
80x320,40,0.5,3.0,0.7,0.2,100,45443.51926234452
80x320,40,1.5,1.0,0.3,0.1,100,45984.23646805671
80x320,40,1.5,1.0,0.3,0.2,50,43243.942266914426
80x320,40,1.5,1.0,0.3,0.2,100,43051.54632588055
80x320,40,1.5,1.0,0.7,0.1,50,41264.56136694178
80x320,40,1.5,1.0,0.7,0.1,100,41475.03352331882
80x320,40,1.5,1.0,0.7,0.2,50,41245.45648889983
80x320,40,1.5,1.0,0.7,0.2,100,40988.919351127886
80x320,40,1.5,3.0,0.3,0.1,50,46753.582061394074
80x320,40,1.5,3.0,0.3,0.1,100,48184.98086157086
80x320,40,1.5,3.0,0.3,0.2,50,45947.20368060887
80x320,40,1.5,3.0,0.3,0.2,100,47006.401126481695
80x320,40,1.5,3.0,0.7,0.1,50,43963.70361284667
80x320,40,1.5,1.0,0.3,0.1,50,43333.43324046926
80x320,40,1.5,3.0,0.3,0.1,50,44845.11401001232
80x320,80,1.5,3.0,0.7,0.1,50,44471.220100727354
80x320,80,1.5,3.0,0.7,0.2,50,44309.70253256217
80x320,160,1.5,3.0,0.7,0.1,100,44609.30264326373
80x320,160,1.5,3.0,0.7,0.2,50,44314.19762947812
80x320,160,1.5,3.0,0.7,0.2,100,44301.97494277358
80x320,40,0.5,1.0,0.3,0.1,50,39851.89242348207
80x320,40,0.5,1.0,0.3,0.1,100,38967.990945785015
80x320,40,0.5,1.0,0.3,0.2,50,43150.33371065921
80x320,40,0.5,1.0,0.3,0.2,100,40791.293626211955
80x320,40,0.5,1.0,0.7,0.1,50,39990.80505606634
80x320,40,0.5,1.0,0.7,0.1,100,36767.828190756096
80x320,40,0.5,1.0,0.7,0.2,50,41030.54253452709
80x320,40,0.5,1.0,0.7,0.2,100,39531.30499338161
80x320,40,0.5,3.0,0.3,0.1,50,44669.732515803946
80x320,160,1.5,3.0,0.7,0.1,50,44331.8171737122
80x320,40,0.5,3.0,0.3,0.1,100,44987.06678700736
80x320,40,0.5,3.0,0.3,0.2,100,44213.28806514445
80x320,40,0.5,3.0,0.7,0.1,50,43591.74078889879
80x320,40,0.5,3.0,0.7,0.1,100,44805.264075066865
80x320,40,0.5,3.0,0.7,0.2,50,43000.327737689164
80x320,40,0.5,3.0,0.7,0.2,100,42372.09502558364
80x320,40,1.5,1.0,0.3,0.1,50,41593.56493229464
80x320,40,1.5,1.0,0.3,0.1,100,41783.99727354928
80x320,40,1.5,1.0,0.3,0.2,50,40704.74320671787
80x320,40,1.5,1.0,0.3,0.2,100,38994.57336912059
80x320,40,1.5,1.0,0.7,0.1,50,35682.510167068634
80x320,40,1.5,1.0,0.7,0.1,100,35663.143876269445
80x320,40,1.5,1.0,0.7,0.2,50,34784.70643318365
80x320,40,0.5,3.0,0.3,0.2,50,44612.96924318185
80x320,80,1.5,3.0,0.7,0.1,100,43867.32214148269
80x320,160,1.5,3.0,0.3,0.2,100,47150.51694118641
80x320,160,1.5,3.0,0.3,0.1,100,48382.60610885773
80x320,80,1.5,3.0,0.7,0.2,100,44267.08183150896
80x320,160,0.5,1.0,0.3,0.1,50,47229.76788407739
80x320,160,0.5,1.0,0.3,0.1,100,45339.71001730475
80x320,160,0.5,1.0,0.3,0.2,50,45190.42735971206
80x320,160,0.5,1.0,0.3,0.2,100,44429.58259077599
80x320,160,0.5,1.0,0.7,0.1,50,44482.53644353341
80x320,160,0.5,1.0,0.7,0.1,100,45783.23598109461
80x320,160,0.5,1.0,0.7,0.2,50,44803.519856259445
80x320,160,0.5,1.0,0.7,0.2,100,43624.22298442856
80x320,160,0.5,3.0,0.3,0.1,50,48589.189076978706
80x320,160,0.5,3.0,0.3,0.1,100,48338.76248633159
80x320,160,0.5,3.0,0.3,0.2,50,49190.29221705586
80x320,160,1.5,3.0,0.3,0.2,50,48059.93139890203
80x320,160,0.5,3.0,0.3,0.2,100,47770.7936522341
80x320,160,0.5,3.0,0.7,0.1,100,50333.78685285543
80x320,160,0.5,3.0,0.7,0.2,50,47341.67472422063
80x320,160,0.5,3.0,0.7,0.2,100,48471.26400599854
80x320,160,1.5,1.0,0.3,0.1,50,45592.68101480225
80x320,160,1.5,1.0,0.3,0.1,100,46028.46472905866
80x320,160,1.5,1.0,0.3,0.2,50,46551.709817510025
80x320,160,1.5,1.0,0.3,0.2,100,44180.37764518585
80x320,160,1.5,1.0,0.7,0.1,50,41832.64870047482
80x320,160,1.5,1.0,0.7,0.1,100,41239.80542409578
80x320,160,1.5,1.0,0.7,0.2,50,41963.06134877409
80x320,160,1.5,1.0,0.7,0.2,100,41571.67455606759
80x320,160,1.5,3.0,0.3,0.1,50,49011.16495961944
80x320,160,0.5,3.0,0.7,0.1,50,49390.82260610569
80x320,40,0.5,1.0,0.3,0.1,100,43928.26783412187
80x320,40,0.5,1.0,0.3,0.1,50,42900.302204832384
80x320,80,1.5,1.0,0.3,0.2,50,44679.86607732485
80x320,40,0.5,3.0,0.3,0.1,100,41560.619365357576
80x320,40,0.5,3.0,0.3,0.2,50,41194.95169594519
80x320,40,0.5,3.0,0.3,0.2,100,42140.36692296503
80x320,40,0.5,3.0,0.7,0.1,50,40011.4917782515
80x320,40,0.5,3.0,0.7,0.1,100,41844.99555674569
80x320,40,0.5,3.0,0.7,0.2,50,40263.435136585365
80x320,40,0.5,3.0,0.7,0.2,100,40213.639152144046
80x320,40,1.5,1.0,0.3,0.1,50,37258.40460514092
80x320,40,1.5,1.0,0.3,0.1,100,38061.285429743206
80x320,40,1.5,1.0,0.3,0.2,50,36428.77808541593
80x320,40,1.5,1.0,0.3,0.2,100,37026.23302793358
80x320,40,1.5,1.0,0.7,0.1,50,29420.97399881173
80x320,40,0.5,3.0,0.3,0.1,50,42679.870923593735
80x320,40,1.5,1.0,0.7,0.1,100,29972.01732019881
80x320,40,1.5,1.0,0.7,0.2,100,30306.370154008284
80x320,40,1.5,3.0,0.3,0.1,50,41337.53883884484
80x320,40,1.5,3.0,0.3,0.1,100,39656.970295274536
80x320,40,1.5,3.0,0.3,0.2,50,44405.619503108646
80x320,40,1.5,3.0,0.3,0.2,100,39730.61861233005
80x320,40,1.5,3.0,0.7,0.1,50,32899.4115989868
80x320,40,1.5,3.0,0.7,0.1,100,32703.855998934563
80x320,40,1.5,3.0,0.7,0.2,50,32990.745028236575
80x320,40,1.5,3.0,0.7,0.2,100,32965.963470306386
80x320,80,0.5,1.0,0.3,0.1,50,41896.453585947056
80x320,80,0.5,1.0,0.3,0.1,100,39431.54974905658
80x320,80,0.5,1.0,0.3,0.2,50,37220.17687957592
80x320,40,1.5,1.0,0.7,0.2,50,30072.437298058492
80x320,80,0.5,1.0,0.3,0.2,100,39604.331269830756
80x320,40,0.5,1.0,0.7,0.2,100,35150.82526411298
80x320,40,0.5,1.0,0.7,0.1,100,35948.77785685931
80x320,160,0.5,3.0,0.3,0.2,100,46501.171492402755
80x320,160,0.5,3.0,0.7,0.1,50,46961.761963583085
80x320,160,0.5,3.0,0.7,0.1,100,44976.48787572271
80x320,160,0.5,3.0,0.7,0.2,50,45848.32854789317
80x320,160,0.5,3.0,0.7,0.2,100,45225.486483121844
80x320,160,1.5,1.0,0.3,0.1,50,41034.14007767105
80x320,160,1.5,1.0,0.3,0.1,100,46894.11564490405
80x320,160,1.5,1.0,0.3,0.2,50,39465.73093156422
80x320,160,1.5,1.0,0.3,0.2,100,40887.2014204024
80x320,160,1.5,1.0,0.7,0.1,50,34165.15018365935
80x320,160,1.5,1.0,0.7,0.1,100,33954.474506237915
80x320,160,1.5,1.0,0.7,0.2,50,33643.073934415355
80x320,40,0.5,1.0,0.7,0.2,50,35239.95231073529
80x320,160,1.5,1.0,0.7,0.2,100,33368.37505401016
80x320,160,1.5,3.0,0.3,0.1,100,44949.70464609535
80x320,160,1.5,3.0,0.3,0.2,50,44709.46899418375
80x320,160,1.5,3.0,0.3,0.2,100,46599.52463654472
80x320,160,1.5,3.0,0.7,0.1,50,36692.38459033684
80x320,160,1.5,3.0,0.7,0.1,100,40080.55540139831
80x320,160,1.5,3.0,0.7,0.2,50,36798.85218844992
80x320,160,1.5,3.0,0.7,0.2,100,37736.615747270276
80x320,40,0.5,1.0,0.3,0.1,50,38964.06094646494
80x320,40,0.5,1.0,0.3,0.1,100,40987.92332464995
80x320,40,0.5,1.0,0.3,0.2,50,38429.030223048314
80x320,40,0.5,1.0,0.3,0.2,100,38454.401820296625
80x320,40,0.5,1.0,0.7,0.1,50,35515.89667935927
80x320,160,1.5,3.0,0.3,0.1,50,44493.070299045234
80x320,160,0.5,3.0,0.3,0.2,50,47054.87465795897
80x320,80,0.5,1.0,0.7,0.1,50,37643.29934090852
80x320,80,0.5,1.0,0.7,0.2,50,39822.54890082627
80x320,160,0.5,1.0,0.7,0.1,100,40662.182477976436
80x320,160,0.5,1.0,0.7,0.2,50,40479.446082682036
80x320,160,0.5,1.0,0.7,0.2,100,39034.12031011499
80x320,160,0.5,3.0,0.3,0.1,50,41733.90454750937
80x320,160,0.5,3.0,0.3,0.1,100,42145.39895569267
80x320,160,0.5,3.0,0.3,0.2,50,42514.44702387563
80x320,160,0.5,3.0,0.3,0.2,100,45054.733619876824
80x320,160,0.5,3.0,0.7,0.1,50,44824.840866632345
80x320,160,0.5,3.0,0.7,0.1,100,42418.52301168282
80x320,160,0.5,3.0,0.7,0.2,50,41645.476600598624
80x320,160,0.5,3.0,0.7,0.2,100,43653.769854580416
80x320,160,1.5,1.0,0.3,0.1,50,38592.62978603598
80x320,160,0.5,1.0,0.7,0.1,50,38047.35352276683
80x320,160,1.5,1.0,0.3,0.1,100,38923.354555856946
80x320,160,1.5,1.0,0.3,0.2,100,40778.4692986086
80x320,160,1.5,1.0,0.7,0.1,50,31718.18489454176
80x320,160,1.5,1.0,0.7,0.1,100,29848.35366972583
80x320,160,1.5,1.0,0.7,0.2,50,31462.828117420486
80x320,160,1.5,1.0,0.7,0.2,100,33884.552144673755
80x320,160,1.5,3.0,0.3,0.1,50,44929.94576080381
80x320,160,1.5,3.0,0.3,0.1,100,43076.233711417844
80x320,160,1.5,3.0,0.3,0.2,50,45147.39175985823
80x320,160,1.5,3.0,0.3,0.2,100,44335.77028536855
80x320,160,1.5,3.0,0.7,0.1,50,33001.92415645337
80x320,160,1.5,3.0,0.7,0.1,100,33203.51457141994
80x320,160,1.5,3.0,0.7,0.2,50,33335.445487137185
80x320,160,1.5,1.0,0.3,0.2,50,39522.83354716528
80x320,80,0.5,1.0,0.7,0.1,100,37674.32855782448
80x320,160,0.5,1.0,0.3,0.2,100,39742.75034380206
80x320,160,0.5,1.0,0.3,0.1,100,39427.24367395247
80x320,80,0.5,1.0,0.7,0.2,100,35881.44728872833
80x320,80,0.5,3.0,0.3,0.1,50,42953.09038348785
80x320,80,0.5,3.0,0.3,0.1,100,44491.10667083979
80x320,80,0.5,3.0,0.3,0.2,50,42233.368822711
80x320,80,0.5,3.0,0.3,0.2,100,42554.341600798994
80x320,80,0.5,3.0,0.7,0.1,50,42033.00124442721
80x320,80,0.5,3.0,0.7,0.1,100,41823.24734380257
80x320,80,0.5,3.0,0.7,0.2,50,43766.90100618075
80x320,80,0.5,3.0,0.7,0.2,100,40619.28998685104
80x320,80,1.5,1.0,0.3,0.1,50,40674.59313793619
80x320,80,1.5,1.0,0.3,0.1,100,37315.275323712136
80x320,80,1.5,1.0,0.3,0.2,50,36884.812937594965
80x320,160,0.5,1.0,0.3,0.2,50,40191.13605109856
80x320,80,1.5,1.0,0.3,0.2,100,38563.83911724293
80x320,80,1.5,1.0,0.7,0.1,100,31135.649230850067
80x320,80,1.5,1.0,0.7,0.2,50,30157.540579864042
80x320,80,1.5,1.0,0.7,0.2,100,29719.071020261843
80x320,80,1.5,3.0,0.3,0.1,50,42571.42877880926
80x320,80,1.5,3.0,0.3,0.1,100,40429.70143997778
80x320,80,1.5,3.0,0.3,0.2,50,40442.77775855864
80x320,80,1.5,3.0,0.3,0.2,100,43265.38077625287
80x320,80,1.5,3.0,0.7,0.1,50,32469.68631995819
80x320,80,1.5,3.0,0.7,0.1,100,33328.96164296901
80x320,80,1.5,3.0,0.7,0.2,50,32854.23612789049
80x320,80,1.5,3.0,0.7,0.2,100,32846.3661337746
80x320,160,0.5,1.0,0.3,0.1,50,39654.69047120222
80x320,80,1.5,1.0,0.7,0.1,50,30320.72363056056
80x320,80,1.5,1.0,0.3,0.1,100,45170.358273346996
80x320,160,0.5,3.0,0.3,0.1,100,46862.30800647179
80x320,160,0.5,1.0,0.7,0.2,100,42326.0988027169
80x320,160,1.5,1.0,0.3,0.1,100,43364.743073286045
80x320,160,1.5,1.0,0.3,0.2,50,43872.85112047745
80x320,160,1.5,1.0,0.3,0.2,100,46183.72502328973
80x320,160,1.5,1.0,0.7,0.1,50,40817.78169257259
80x320,160,1.5,1.0,0.7,0.1,100,40272.13488930383
80x320,160,1.5,1.0,0.7,0.2,50,40807.49156666938
80x320,160,1.5,1.0,0.7,0.2,100,40567.36422501548
80x320,160,1.5,3.0,0.3,0.1,50,52130.826867105556
80x320,160,1.5,3.0,0.3,0.1,100,50651.9238684173
80x320,160,1.5,3.0,0.3,0.2,50,47470.93010032068
80x320,160,1.5,3.0,0.3,0.2,100,46088.12187876941
80x320,160,1.5,3.0,0.7,0.1,50,43699.523908144016
80x320,160,1.5,1.0,0.3,0.1,50,44780.13259985131
80x320,160,1.5,3.0,0.7,0.1,100,43761.190635265804
80x320,160,1.5,3.0,0.7,0.2,100,43479.6405343664
80x320,40,0.5,1.0,0.3,0.1,50,42719.958691591804
80x320,40,0.5,1.0,0.3,0.1,100,42034.017244906194
80x320,40,0.5,1.0,0.3,0.2,50,44056.441735093045
80x320,40,0.5,1.0,0.3,0.2,100,42280.47936571974
80x320,40,0.5,1.0,0.7,0.1,50,41487.24374265107
80x320,40,0.5,1.0,0.7,0.1,100,39525.6973629143
